time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-16 00:00:00+00:00,254,188,672,191
2024-02-17 00:00:00+00:00,45,36,252,71
2024-02-18 00:00:00+00:00,136,118,307,86
2024-02-19 00:00:00+00:00,161,125,737,187
2024-02-20 00:00:00+00:00,346,92,807,228
2024-02-21 00:00:00+00:00,411,116,680,189
2024-02-22 00:00:00+00:00,101,82,718,194
2024-02-23 00:00:00+00:00,52,34,645,201
2024-02-24 00:00:00+00:00,20,15,191,62
2024-02-25 00:00:00+00:00,19,14,261,73
2024-02-26 00:00:00+00:00,123,93,876,188
2024-02-27 00:00:00+00:00,83,65,662,208
2024-02-28 00:00:00+00:00,60,41,877,232
2024-02-29 00:00:00+00:00,157,118,739,196
