referrer,views_total,views_unique
Google,3047,820
stnava.github.io,501,167
github.com,243,67
Bing,147,48
sourceforge.net,89,45
cn.bing.com,44,19
andysbrainbook.readthedocs.io,43,22
DuckDuckGo,42,14
search.brave.com,38,6
search.lilo.org,33,1
