referrer,views_total,views_unique
Google,2956,940
github.com,477,86
stnava.github.io,278,126
Bing,205,72
cn.bing.com,137,67
chatgpt.com,79,25
DuckDuckGo,75,19
sourceforge.net,59,23
dataportal.brainminds.jp,36,14
andysbrainbook.readthedocs.io,28,14
