time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-30 00:00:00+00:00,122,90,731,204
2024-05-01 00:00:00+00:00,182,153,530,144
2024-05-02 00:00:00+00:00,303,251,684,157
2024-05-03 00:00:00+00:00,168,118,548,151
2024-05-04 00:00:00+00:00,84,69,179,62
2024-05-05 00:00:00+00:00,88,68,222,54
2024-05-06 00:00:00+00:00,127,99,658,198
2024-05-07 00:00:00+00:00,121,91,910,189
2024-05-08 00:00:00+00:00,138,100,608,209
2024-05-09 00:00:00+00:00,109,85,462,148
2024-05-10 00:00:00+00:00,103,83,631,151
2024-05-11 00:00:00+00:00,107,71,146,68
2024-05-12 00:00:00+00:00,96,67,182,66
2024-05-13 00:00:00+00:00,118,85,615,180
