referrer,views_total,views_unique
Google,2989,916
stnava.github.io,360,110
github.com,268,83
Bing,198,71
cn.bing.com,106,48
dataportal.brainminds.jp,62,18
DuckDuckGo,59,23
chatgpt.com,44,20
andysbrainbook.readthedocs.io,43,25
sourceforge.net,35,21
