referrer,views_total,views_unique
Google,2001,838
github.com,320,99
Bing,188,96
stnava.github.io,86,44
chatgpt.com,70,41
dataportal.brainminds.jp,47,22
andysbrainbook.readthedocs.io,39,18
DuckDuckGo,30,12
sourceforge.net,23,7
statics.teams.cdn.office.net,17,5
