referrer,views_total,views_unique
Google,3177,956
stnava.github.io,412,122
github.com,246,76
Bing,210,67
cn.bing.com,121,48
dataportal.brainminds.jp,62,20
chatgpt.com,58,22
andysbrainbook.readthedocs.io,53,27
sourceforge.net,43,21
DuckDuckGo,36,19
