referrer,views_total,views_unique
Google,3220,888
stnava.github.io,387,143
github.com,383,89
Bing,297,87
sourceforge.net,176,43
cn.bing.com,103,30
dataportal.brainminds.jp,56,18
link.zhihu.com,45,10
DuckDuckGo,44,20
andysbrainbook.readthedocs.io,43,26
