referrer,views_total,views_unique
Google,2739,776
stnava.github.io,723,180
github.com,470,90
Bing,228,76
cn.bing.com,120,53
sourceforge.net,86,37
link.zhihu.com,73,23
dataportal.brainminds.jp,66,18
DuckDuckGo,64,24
andysbrainbook.readthedocs.io,62,29
