referrer,views_total,views_unique
Google,792,469
github.com,304,170
Bing,74,44
chatgpt.com,38,29
stnava.github.io,37,25
andysbrainbook.readthedocs.io,23,12
statics.teams.cdn.office.net,15,6
DuckDuckGo,12,7
apertureneuro.org,12,1
qwant.com,8,3
