referrer,views_total,views_unique
Google,797,473
github.com,278,151
Bing,104,66
chatgpt.com,49,24
stnava.github.io,16,12
sourceforge.net,14,7
dataportal.brainminds.jp,11,6
DuckDuckGo,9,6
andysbrainbook.readthedocs.io,9,5
link.gitcode.com,3,3
