referrer,views_total,views_unique
Google,3119,818
stnava.github.io,507,182
github.com,337,93
Bing,169,59
cn.bing.com,161,69
andysbrainbook.readthedocs.io,105,41
sourceforge.net,74,33
DuckDuckGo,66,14
dataportal.brainminds.jp,54,23
link.zhihu.com,47,17
