time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-22 00:00:00+00:00,150,84,511,182
2026-01-23 00:00:00+00:00,92,60,382,179
2026-01-24 00:00:00+00:00,40,27,131,71
2026-01-25 00:00:00+00:00,37,28,163,85
2026-01-26 00:00:00+00:00,71,59,423,173
2026-01-27 00:00:00+00:00,95,73,400,198
2026-01-28 00:00:00+00:00,93,68,457,208
2026-01-29 00:00:00+00:00,111,61,472,201
2026-01-30 00:00:00+00:00,81,62,370,188
2026-01-31 00:00:00+00:00,68,42,132,81
2026-02-01 00:00:00+00:00,184,163,182,89
2026-02-02 00:00:00+00:00,77,55,493,209
2026-02-03 00:00:00+00:00,73,51,521,229
2026-02-04 00:00:00+00:00,91,42,388,190
