referrer,views_total,views_unique
Google,2775,850
github.com,331,71
stnava.github.io,239,107
Bing,143,61
cn.bing.com,113,56
sourceforge.net,80,26
chatgpt.com,73,23
DuckDuckGo,50,20
dataportal.brainminds.jp,37,13
mail.google.com,31,4
