referrer,views_total,views_unique
Google,2572,1020
github.com,252,100
Bing,239,88
stnava.github.io,149,69
cn.bing.com,145,60
chatgpt.com,110,53
sourceforge.net,39,17
DuckDuckGo,35,13
search.brave.com,23,8
link.csdn.net,20,9
