referrer,views_total,views_unique
Google,721,426
github.com,304,154
Bing,97,65
chatgpt.com,63,40
stnava.github.io,37,16
DuckDuckGo,18,13
search.brave.com,10,8
ecosia.org,10,6
nature.com,9,4
Baidu,6,2
