referrer,views_total,views_unique
Google,2129,884
Bing,258,105
github.com,181,67
chatgpt.com,94,48
stnava.github.io,84,37
andysbrainbook.readthedocs.io,37,21
DuckDuckGo,33,14
dataportal.brainminds.jp,28,12
search.brave.com,21,9
Baidu,20,7
