referrer,views_total,views_unique
Google,3445,867
stnava.github.io,455,156
github.com,285,95
Bing,193,74
cn.bing.com,125,45
sourceforge.net,124,47
dataportal.brainminds.jp,84,17
andysbrainbook.readthedocs.io,60,33
DuckDuckGo,31,17
statics.teams.cdn.office.net,24,7
