referrer,views_total,views_unique
Google,2889,891
stnava.github.io,652,200
github.com,536,97
Bing,176,50
sourceforge.net,137,58
cn.bing.com,67,32
DuckDuckGo,67,21
link.zhihu.com,63,23
search.brave.com,45,5
dataportal.brainminds.jp,29,11
