referrer,views_total,views_unique
Google,3364,921
stnava.github.io,766,216
github.com,313,88
Bing,93,32
sourceforge.net,89,51
cn.bing.com,62,31
andysbrainbook.readthedocs.io,62,27
dataportal.brainminds.jp,54,22
DuckDuckGo,53,19
link.zhihu.com,46,20
