referrer,views_total,views_unique
Google,2565,967
github.com,298,78
Bing,170,70
stnava.github.io,131,63
chatgpt.com,111,53
cn.bing.com,99,43
DuckDuckGo,38,16
andysbrainbook.readthedocs.io,37,18
sourceforge.net,35,14
nl.search.yahoo.com,30,1
