referrer,views_total,views_unique
Google,3410,952
stnava.github.io,390,147
github.com,353,92
Bing,307,94
sourceforge.net,155,38
cn.bing.com,114,32
dataportal.brainminds.jp,69,22
DuckDuckGo,52,18
link.zhihu.com,47,10
andysbrainbook.readthedocs.io,43,30
