referrer,views_total,views_unique
Google,3089,842
stnava.github.io,528,181
github.com,441,94
Bing,245,85
cn.bing.com,197,67
DuckDuckGo,125,26
sourceforge.net,112,44
link.zhihu.com,99,33
andysbrainbook.readthedocs.io,69,31
dataportal.brainminds.jp,64,19
