referrer,views_total,views_unique
Google,3510,865
stnava.github.io,699,192
github.com,363,85
sourceforge.net,184,55
Bing,99,39
cn.bing.com,97,35
DuckDuckGo,73,29
dataportal.brainminds.jp,61,15
link.zhihu.com,52,23
andysbrainbook.readthedocs.io,24,11
