referrer,views_total,views_unique
Google,3554,905
stnava.github.io,478,161
github.com,299,101
Bing,205,79
sourceforge.net,157,51
cn.bing.com,119,42
dataportal.brainminds.jp,84,17
andysbrainbook.readthedocs.io,54,31
DuckDuckGo,30,17
statics.teams.cdn.office.net,24,7
