referrer,views_total,views_unique
Google,2878,737
stnava.github.io,512,161
github.com,423,79
sourceforge.net,183,36
Bing,115,42
DuckDuckGo,97,14
cn.bing.com,66,32
dataportal.brainminds.jp,57,13
andysbrainbook.readthedocs.io,54,20
link.zhihu.com,52,23
