referrer,views_total,views_unique
Google,1529,707
github.com,546,240
Bing,126,79
chatgpt.com,119,49
stnava.github.io,89,46
statics.teams.cdn.office.net,27,13
dataportal.brainminds.jp,22,7
mapzebrain.org,21,6
ecosia.org,18,6
DuckDuckGo,17,14
