referrer,views_total,views_unique
Google,967,502
github.com,337,157
Bing,102,70
stnava.github.io,30,19
chatgpt.com,30,17
dataportal.brainminds.jp,21,8
andysbrainbook.readthedocs.io,17,7
ecosia.org,10,7
DuckDuckGo,10,6
statics.teams.cdn.office.net,5,2
