referrer,views_total,views_unique
Google,2245,910
github.com,212,87
Bing,184,74
stnava.github.io,181,76
chatgpt.com,135,57
cn.bing.com,97,44
DuckDuckGo,52,19
andysbrainbook.readthedocs.io,37,21
dataportal.brainminds.jp,36,13
sourceforge.net,27,11
