referrer,views_total,views_unique
Google,2643,842
stnava.github.io,571,193
github.com,555,70
Bing,132,45
sourceforge.net,96,50
DuckDuckGo,79,15
andysbrainbook.readthedocs.io,54,25
cn.bing.com,53,27
dataportal.brainminds.jp,32,15
moodle.ubishops.ca,30,17
