referrer,views_total,views_unique
Google,979,512
github.com,349,147
Bing,114,55
chatgpt.com,70,37
stnava.github.io,37,19
DuckDuckGo,20,15
dataportal.brainminds.jp,12,9
andysbrainbook.readthedocs.io,12,8
aramislab.paris.inria.fr,8,1
sourceforge.net,6,4
