referrer,views_total,views_unique
Google,1011,516
github.com,388,186
Bing,90,64
DuckDuckGo,52,21
stnava.github.io,42,24
chatgpt.com,29,17
hub.docker.com,22,4
dataportal.brainminds.jp,12,8
apertureneuro.org,10,1
search.brave.com,9,8
