referrer,views_total,views_unique
Google,2644,1047
Bing,236,72
github.com,185,77
stnava.github.io,136,65
cn.bing.com,118,55
chatgpt.com,55,39
nl.search.yahoo.com,52,1
DuckDuckGo,34,14
dataportal.brainminds.jp,33,10
sourceforge.net,29,15
