referrer,views_total,views_unique
Google,881,476
github.com,380,160
Bing,104,64
chatgpt.com,57,31
DuckDuckGo,25,7
stnava.github.io,22,13
ecosia.org,15,8
dataportal.brainminds.jp,14,9
antsx.github.io,6,5
link.gitcode.com,6,2
