referrer,views_total,views_unique
Google,2640,836
stnava.github.io,583,194
github.com,542,68
Bing,130,43
sourceforge.net,94,51
DuckDuckGo,78,14
andysbrainbook.readthedocs.io,58,26
cn.bing.com,52,26
dataportal.brainminds.jp,50,17
moodle.ubishops.ca,30,17
