referrer,views_total,views_unique
Google,3366,916
stnava.github.io,762,214
github.com,334,90
sourceforge.net,130,57
Bing,93,35
DuckDuckGo,71,22
cn.bing.com,69,33
dataportal.brainminds.jp,61,24
andysbrainbook.readthedocs.io,58,24
link.zhihu.com,55,26
