referrer,views_total,views_unique
Google,723,428
github.com,292,136
Bing,101,66
chatgpt.com,80,36
stnava.github.io,17,10
DuckDuckGo,14,6
andysbrainbook.readthedocs.io,11,7
dataportal.brainminds.jp,11,4
sourceforge.net,9,4
ecosia.org,6,1
