url_path,views_total,views_unique
/ANTsX/ANTs,1050,577
/ANTsX/ANTs/wiki/Compiling-ANTs-on-Linux-and-Mac-OS,576,266
/ANTsX/ANTs/wiki/Anatomy-of-an-antsRegistration-call,222,142
/ANTsX/ANTs/releases,210,130
"/ANTsX/ANTs/wiki/Forward-and-inverse-warps-for-warping-images,-pointsets-and-Jacobians",197,115
/ANTsX/ANTs/blob/master/Scripts/antsMultivariateTemplateConstruction2.sh,191,51
/ANTsX/ANTs/blob/master/Scripts/antsRegistrationSyNQuick.sh,186,47
/ANTsX/ANTs/blob/master/Scripts/antsRegistrationSyN.sh,181,54
/ANTsX/ANTs/wiki/ANTS-and-antsRegistration,176,123
/ANTsX/ANTs/wiki,153,88
