referrer,views_total,views_unique
Google,2919,832
stnava.github.io,533,181
github.com,331,78
Bing,148,48
sourceforge.net,107,49
DuckDuckGo,52,14
search.lilo.org,50,2
cn.bing.com,46,20
andysbrainbook.readthedocs.io,45,23
nature.com,41,2
