referrer,views_total,views_unique
Google,3370,899
stnava.github.io,552,158
github.com,337,98
Bing,233,68
sourceforge.net,125,47
cn.bing.com,108,37
DuckDuckGo,87,22
andysbrainbook.readthedocs.io,61,29
link.zhihu.com,37,14
neurostars.org,33,13
