referrer,views_total,views_unique
Google,3585,908
stnava.github.io,490,164
github.com,299,100
Bing,206,78
sourceforge.net,126,49
cn.bing.com,125,45
dataportal.brainminds.jp,84,17
andysbrainbook.readthedocs.io,62,35
DuckDuckGo,30,17
statics.teams.cdn.office.net,24,7
