referrer,views_total,views_unique
Google,2736,758
stnava.github.io,641,184
github.com,279,98
Bing,145,53
sourceforge.net,93,33
cn.bing.com,77,44
DuckDuckGo,65,20
andysbrainbook.readthedocs.io,55,28
dataportal.brainminds.jp,53,15
link.zhihu.com,31,16
