referrer,views_total,views_unique
Google,2781,867
stnava.github.io,595,189
github.com,532,95
Bing,175,51
sourceforge.net,122,54
cn.bing.com,66,32
DuckDuckGo,58,22
link.zhihu.com,57,23
search.brave.com,45,5
Baidu,30,8
