time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-01 00:00:00+00:00,134,108,784,193
2023-12-02 00:00:00+00:00,40,26,207,68
2023-12-03 00:00:00+00:00,47,25,257,66
2023-12-04 00:00:00+00:00,92,54,688,211
2023-12-05 00:00:00+00:00,128,73,661,203
2023-12-06 00:00:00+00:00,145,101,630,201
2023-12-07 00:00:00+00:00,86,47,547,170
2023-12-08 00:00:00+00:00,56,32,506,160
2023-12-09 00:00:00+00:00,88,26,168,66
2023-12-10 00:00:00+00:00,48,20,195,71
2023-12-11 00:00:00+00:00,124,104,512,169
2023-12-12 00:00:00+00:00,106,45,581,179
2023-12-13 00:00:00+00:00,75,41,663,189
2023-12-14 00:00:00+00:00,91,43,497,154
