referrer,views_total,views_unique
Google,2660,1050
Bing,245,77
github.com,169,74
stnava.github.io,153,73
cn.bing.com,114,49
chatgpt.com,75,42
nl.search.yahoo.com,52,1
dataportal.brainminds.jp,40,11
DuckDuckGo,37,15
sourceforge.net,30,16
