referrer,views_total,views_unique
Google,2889,777
stnava.github.io,548,197
github.com,257,88
sourceforge.net,109,37
Bing,103,41
cn.bing.com,99,25
DuckDuckGo,51,14
dataportal.brainminds.jp,49,14
link.zhihu.com,42,18
andysbrainbook.readthedocs.io,37,17
