referrer,views_total,views_unique
Google,2578,738
stnava.github.io,490,153
github.com,209,79
Bing,129,45
cn.bing.com,81,52
sourceforge.net,80,33
DuckDuckGo,62,15
dataportal.brainminds.jp,53,17
link.zhihu.com,47,20
andysbrainbook.readthedocs.io,44,20
