referrer,views_total,views_unique
Google,2729,877
github.com,438,83
stnava.github.io,248,117
Bing,194,68
cn.bing.com,130,64
DuckDuckGo,74,19
chatgpt.com,72,21
sourceforge.net,51,21
dataportal.brainminds.jp,38,12
andysbrainbook.readthedocs.io,28,14
