referrer,views_total,views_unique
Google,2061,628
stnava.github.io,552,143
Bing,222,57
github.com,206,70
cn.bing.com,109,49
sourceforge.net,99,32
dataportal.brainminds.jp,57,12
link.zhihu.com,52,18
andysbrainbook.readthedocs.io,32,22
DuckDuckGo,27,9
