referrer,views_total,views_unique
Google,3695,927
stnava.github.io,718,209
github.com,306,85
Bing,196,57
sourceforge.net,115,49
cn.bing.com,68,33
link.zhihu.com,61,21
andysbrainbook.readthedocs.io,48,25
DuckDuckGo,43,15
picsl.upenn.edu,33,2
