referrer,views_total,views_unique
Google,2920,899
stnava.github.io,331,120
github.com,251,78
Bing,231,84
cn.bing.com,158,60
DuckDuckGo,83,18
sourceforge.net,80,26
chatgpt.com,72,30
link.csdn.net,49,18
discourse.slicer.org,36,2
