referrer,views_total,views_unique
Google,3009,922
stnava.github.io,580,210
github.com,463,84
sourceforge.net,151,59
Bing,103,36
link.zhihu.com,100,23
DuckDuckGo,91,19
cn.bing.com,46,24
Baidu,32,7
aramislab.paris.inria.fr,25,6
