referrer,views_total,views_unique
Google,1773,772
github.com,269,98
Bing,176,82
stnava.github.io,80,40
chatgpt.com,67,33
dataportal.brainminds.jp,45,15
statics.teams.cdn.office.net,34,4
andysbrainbook.readthedocs.io,30,14
DuckDuckGo,26,13
sourceforge.net,22,7
