referrer,views_total,views_unique
Google,2572,808
stnava.github.io,488,160
github.com,214,69
Bing,145,51
cn.bing.com,120,50
sourceforge.net,95,37
andysbrainbook.readthedocs.io,44,27
DuckDuckGo,44,12
link.zhihu.com,39,14
dataportal.brainminds.jp,23,13
