referrer,views_total,views_unique
Google,810,465
github.com,401,147
Bing,78,46
chatgpt.com,66,35
stnava.github.io,60,21
search.brave.com,20,9
DuckDuckGo,14,6
andysbrainbook.readthedocs.io,12,9
teams.public.onecdn.static.microsoft,12,2
ai.gcschatgpt.com,9,3
