referrer,views_total,views_unique
Google,3278,801
stnava.github.io,650,182
github.com,291,82
sourceforge.net,160,48
Bing,79,42
cn.bing.com,72,37
dataportal.brainminds.jp,69,15
DuckDuckGo,59,22
link.zhihu.com,55,23
dpaniukov.github.io,25,10
