referrer,views_total,views_unique
Google,2530,856
stnava.github.io,606,213
github.com,353,95
Bing,114,37
sourceforge.net,97,41
DuckDuckGo,94,18
link.zhihu.com,69,22
cn.bing.com,65,33
andysbrainbook.readthedocs.io,24,13
dataportal.brainminds.jp,20,6
