referrer,views_total,views_unique
Google,2407,804
stnava.github.io,500,161
github.com,211,74
Bing,147,46
cn.bing.com,114,54
sourceforge.net,98,39
DuckDuckGo,32,15
andysbrainbook.readthedocs.io,31,22
dataportal.brainminds.jp,27,16
link.zhihu.com,24,13
