referrer,views_total,views_unique
Google,2749,848
github.com,480,116
stnava.github.io,276,121
Bing,205,73
sourceforge.net,96,29
cn.bing.com,94,48
dataportal.brainminds.jp,70,20
DuckDuckGo,42,19
andysbrainbook.readthedocs.io,31,17
dpaniukov.github.io,25,4
