referrer,views_total,views_unique
Google,2891,826
stnava.github.io,602,178
github.com,260,76
Bing,166,55
sourceforge.net,84,37
dataportal.brainminds.jp,42,17
search.brave.com,42,5
nature.com,42,3
cn.bing.com,41,18
DuckDuckGo,39,10
