referrer,views_total,views_unique
Google,2761,717
stnava.github.io,551,170
github.com,348,82
sourceforge.net,174,41
Bing,126,44
DuckDuckGo,121,16
andysbrainbook.readthedocs.io,99,21
dataportal.brainminds.jp,71,13
cn.bing.com,68,32
link.zhihu.com,59,20
