referrer,views_total,views_unique
Google,700,404
github.com,391,154
Bing,99,70
chatgpt.com,67,38
stnava.github.io,51,19
dataportal.brainminds.jp,14,7
DuckDuckGo,13,7
andysbrainbook.readthedocs.io,10,9
search.brave.com,9,7
ecosia.org,9,5
