referrer,views_total,views_unique
Google,1098,437
cn.bing.com,128,45
stnava.github.io,126,60
Bing,115,47
github.com,80,36
chatgpt.com,68,32
link.zhihu.com,27,10
sourceforge.net,21,9
DuckDuckGo,21,7
dataportal.brainminds.jp,20,8
