referrer,views_total,views_unique
Google,3014,838
stnava.github.io,490,153
github.com,381,83
Bing,250,64
sourceforge.net,151,42
DuckDuckGo,64,11
cn.bing.com,63,26
andysbrainbook.readthedocs.io,41,26
link.zhihu.com,27,12
aramislab.paris.inria.fr,22,5
